,qtd_filhos,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau,sexo_M,posse_de_veiculo_Y,posse_de_imovel_Y,tipo_renda_Commercial associate,tipo_renda_Pensioner,tipo_renda_State servant,tipo_renda_Student,tipo_renda_Working,educacao_Academic degree,educacao_Higher education,educacao_Incomplete higher,educacao_Lower secondary,educacao_Secondary / secondary special,estado_civil_Civil marriage,estado_civil_Married,estado_civil_Separated,estado_civil_Single / not married,estado_civil_Widow,tipo_residencia_Co-op apartment,tipo_residencia_House / apartment,tipo_residencia_Municipal apartment,tipo_residencia_Office apartment,tipo_residencia_Rented apartment,tipo_residencia_With parents
2636,0,48.4986301369863,19.528767123287672,1,1,1,0,2.0,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2637,0,48.134246575342466,14.104109589041096,1,0,0,0,2.0,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
2638,0,35.4,4.6,1,0,0,0,1.0,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
2639,0,47.23835616438356,2.347945205479452,1,0,1,0,2.0,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
2640,0,64.17534246575343,40.78630136986301,1,0,0,0,2.0,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2641,0,41.24109589041096,3.0986301369863014,1,0,0,0,2.0,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2642,0,49.4986301369863,17.854794520547944,1,1,1,1,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2643,0,59.657534246575345,-1000.6657534246576,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2644,0,59.95616438356164,4.098630136986301,1,0,1,0,2.0,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2645,1,29.51780821917808,7.101369863013699,1,0,0,0,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
2646,0,34.87397260273973,13.523287671232875,1,1,0,0,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2647,1,23.465753424657535,1.158904109589041,1,0,0,1,3.0,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2648,1,48.95342465753425,5.238356164383561,1,0,0,0,3.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
2649,0,40.81369863013698,9.41095890410959,1,1,1,1,2.0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2650,0,48.83287671232877,4.657534246575342,1,0,0,0,2.0,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2651,0,63.413698630136984,-1000.6657534246576,1,0,0,0,1.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
2652,0,61.55068493150685,35.26027397260274,1,1,1,0,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2653,0,47.00821917808219,18.654794520547945,1,0,0,0,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
2654,0,58.90684931506849,-1000.6657534246576,1,0,0,0,2.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2655,0,54.50958904109589,4.3123287671232875,1,1,0,0,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2656,0,67.42739726027398,-1000.6657534246576,1,0,0,0,1.0,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2657,0,27.09041095890411,5.564383561643836,1,0,0,0,2.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
2658,0,63.487671232876714,-1000.6657534246576,1,0,1,0,2.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2659,0,55.136986301369866,-1000.6657534246576,1,0,0,0,1.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
2660,0,47.85753424657534,0.9726027397260274,1,1,1,0,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2661,1,31.64109589041096,2.9753424657534246,1,0,0,0,3.0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2662,0,49.38630136986301,25.07397260273973,1,0,1,0,2.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2663,0,57.61917808219178,-1000.6657534246576,1,0,0,0,2.0,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
2664,0,52.986301369863014,-1000.6657534246576,1,0,1,0,1.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
2665,0,58.657534246575345,-1000.6657534246576,1,0,0,0,2.0,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2666,0,51.0986301369863,21.23835616438356,1,1,1,0,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2667,0,35.18630136986302,7.147945205479452,1,0,0,0,2.0,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2668,1,38.43287671232877,8.978082191780821,1,0,0,0,3.0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2669,1,39.73698630136986,6.898630136986301,1,0,0,0,3.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2670,0,38.06575342465754,6.7315068493150685,1,0,0,0,2.0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2671,0,47.57808219178082,6.646575342465753,1,0,0,0,2.0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2672,2,34.20821917808219,4.975342465753425,1,0,0,0,4.0,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
2673,1,27.96986301369863,2.3917808219178083,1,0,0,0,3.0,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2674,0,56.68219178082192,-1000.6657534246576,1,0,0,0,1.0,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2675,0,41.67945205479453,3.6465753424657534,1,0,0,0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
2676,0,62.394520547945206,-1000.6657534246576,1,0,0,0,2.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2677,1,23.895890410958906,2.728767123287671,1,0,0,0,3.0,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2678,0,39.95890410958904,9.315068493150685,1,1,1,0,2.0,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
2679,0,59.863013698630134,-1000.6657534246576,1,0,0,0,2.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2680,0,25.32054794520548,1.3917808219178085,1,0,0,0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
2681,0,58.983561643835614,-1000.6657534246576,1,0,1,0,2.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2682,0,64.55616438356165,-1000.6657534246576,1,0,1,0,2.0,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2683,0,54.21643835616438,10.063013698630137,1,0,0,0,1.0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2684,0,63.55342465753424,-1000.6657534246576,1,0,0,0,2.0,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2685,0,60.035616438356165,-1000.6657534246576,1,0,1,0,2.0,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2686,0,40.893150684931506,8.882191780821918,1,1,0,0,2.0,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2687,0,29.40821917808219,6.879452054794521,1,0,1,0,2.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2688,0,25.980821917808218,2.126027397260274,1,0,0,1,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
2689,3,30.48767123287671,8.882191780821918,1,1,0,0,5.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2690,3,30.48767123287671,8.882191780821918,1,1,0,0,5.0,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2691,1,41.032876712328765,18.553424657534247,1,0,0,1,3.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
2692,0,26.16986301369863,4.293150684931507,1,0,0,0,1.0,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
2693,1,43.20821917808219,10.967123287671232,1,0,0,0,3.0,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2694,0,54.81643835616438,15.3013698630137,1,0,0,0,2.0,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2695,1,36.93698630136986,13.136986301369864,1,0,0,0,3.0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2696,0,52.364383561643834,7.715068493150685,1,0,1,1,2.0,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2697,2,38.98082191780822,16.301369863013697,1,0,0,0,4.0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2698,0,58.778082191780825,-1000.6657534246576,1,0,0,0,2.0,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2699,0,52.14246575342466,1.1287671232876713,1,1,0,0,2.0,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2700,3,36.43835616438356,10.04931506849315,1,0,1,0,5.0,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2701,0,34.56438356164384,2.128767123287671,1,0,0,0,2.0,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2702,1,30.052054794520547,9.547945205479452,1,0,0,1,3.0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2703,1,31.69041095890411,1.7945205479452055,1,0,0,1,3.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
2704,2,29.876712328767123,5.131506849315069,1,0,0,1,4.0,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2705,14,48.64109589041096,4.627397260273972,1,0,0,0,15.0,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
2706,0,46.42191780821918,3.627397260273973,1,0,0,0,2.0,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2707,0,59.94794520547945,-1000.6657534246576,1,0,0,0,2.0,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2708,0,25.48219178082192,4.7972602739726025,1,0,0,0,2.0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
2709,1,30.638356164383563,0.8767123287671232,1,1,1,0,3.0,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
2710,0,45.73150684931507,5.208219178082191,1,0,0,0,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2711,0,50.515068493150686,26.64109589041096,1,0,1,0,2.0,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2712,0,38.71232876712329,7.882191780821918,1,1,1,1,2.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2713,0,38.94794520547945,18.216438356164385,1,1,1,0,2.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2714,0,63.07123287671233,-1000.6657534246576,1,0,0,0,2.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2715,0,42.945205479452056,23.81095890410959,1,1,1,0,2.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
2716,0,52.92328767123288,18.054794520547944,1,1,1,1,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2717,1,41.23287671232877,4.46027397260274,1,0,0,0,3.0,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2718,0,57.75342465753425,11.96986301369863,1,1,1,0,2.0,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2719,1,36.70958904109589,3.797260273972603,1,0,0,0,3.0,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2720,0,66.58082191780822,-1000.6657534246576,1,0,0,0,1.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
2721,0,54.12054794520548,6.046575342465753,1,1,1,0,2.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2722,0,59.23835616438356,-1000.6657534246576,1,0,0,0,2.0,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2723,0,50.172602739726024,13.550684931506847,1,0,0,0,1.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
2724,1,35.74794520547945,1.2054794520547945,1,0,0,1,3.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2725,0,57.18356164383562,-1000.6657534246576,1,0,0,0,2.0,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2726,0,57.18356164383562,-1000.6657534246576,1,0,0,0,2.0,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2727,1,46.76164383561644,22.80821917808219,1,0,0,0,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
2728,0,54.11232876712329,7.8,1,0,0,1,2.0,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2729,0,43.86027397260274,12.717808219178082,1,0,0,0,2.0,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2730,1,37.394520547945206,4.046575342465753,1,0,0,1,3.0,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2731,0,57.68767123287671,-1000.6657534246576,1,0,1,0,1.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
2732,0,64.17260273972603,-1000.6657534246576,1,0,0,0,2.0,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
2733,0,64.17260273972603,-1000.6657534246576,1,0,0,0,2.0,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
2734,0,44.8054794520548,-1000.6657534246576,1,0,0,0,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
2735,0,62.21095890410959,-1000.6657534246576,1,0,0,0,2.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2736,0,39.69315068493151,19.638356164383563,1,1,1,0,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
2737,0,46.96986301369863,2.8767123287671232,1,0,0,1,2.0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2738,0,40.02465753424657,5.046575342465753,1,1,1,0,2.0,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2739,0,44.45753424657534,13.2986301369863,1,0,0,0,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2740,0,37.70958904109589,3.043835616438356,1,0,0,0,2.0,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2741,0,65.32328767123288,-1000.6657534246576,1,0,1,0,2.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2742,0,36.8054794520548,9.63013698630137,1,0,0,1,1.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
2743,1,58.276712328767125,39.652054794520545,1,0,0,1,3.0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2744,0,49.62739726027397,27.72876712328767,1,0,0,0,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2745,1,29.673972602739727,3.4602739726027396,1,0,0,0,3.0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2746,1,30.947945205479453,8.715068493150685,1,1,1,0,3.0,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2747,3,38.25753424657534,2.2904109589041095,1,0,0,1,5.0,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2748,1,43.69315068493151,25.64109589041096,1,0,0,0,3.0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
2749,0,58.8054794520548,-1000.6657534246576,1,0,0,0,2.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2750,0,51.416438356164385,5.046575342465753,1,0,0,0,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2751,0,65.02191780821917,-1000.6657534246576,1,0,0,1,1.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
2752,1,38.772602739726025,12.802739726027395,1,0,0,0,3.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2753,0,66.08493150684932,-1000.6657534246576,1,0,0,0,2.0,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2754,0,41.224657534246575,4.712328767123288,1,1,0,0,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2755,0,51.394520547945206,-1000.6657534246576,1,0,0,0,2.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2756,0,50.55342465753424,0.3753424657534246,1,0,0,0,2.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
2757,0,53.92328767123288,10.63013698630137,1,0,1,1,2.0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2758,0,62.657534246575345,-1000.6657534246576,1,0,0,1,1.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
2759,2,51.16712328767123,1.4575342465753425,1,0,0,0,4.0,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2760,0,53.85753424657534,0.8767123287671232,1,1,1,0,1.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
2761,0,67.20547945205479,-1000.6657534246576,1,0,0,0,2.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
2762,1,31.172602739726027,2.375342465753425,1,0,1,0,3.0,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2763,0,32.72054794520548,8.63013698630137,1,0,1,0,1.0,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
2764,0,61.057534246575344,-1000.6657534246576,1,0,0,0,1.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
2765,0,59.35342465753425,-1000.6657534246576,1,0,1,0,2.0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
2766,0,59.35342465753425,-1000.6657534246576,1,0,1,0,2.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
2767,1,24.51506849315069,4.7972602739726025,1,0,0,0,3.0,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
2768,0,62.36986301369863,-1000.6657534246576,1,0,0,0,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
2769,0,32.38904109589041,11.632876712328768,1,0,0,0,2.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2770,0,36.88493150684931,5.46027397260274,1,0,0,0,1.0,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
2771,0,48.87671232876713,5.46027397260274,1,0,1,1,2.0,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2772,0,66.56164383561644,-1000.6657534246576,1,0,0,0,1.0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
2773,0,65.55890410958904,-1000.6657534246576,1,0,1,0,1.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
2774,0,63.10958904109589,-1000.6657534246576,1,0,1,0,2.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2775,1,30.854794520547944,1.5424657534246575,1,0,0,1,3.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2776,0,60.50684931506849,7.63013698630137,1,0,0,0,2.0,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2777,0,57.66849315068493,-1000.6657534246576,1,0,0,0,1.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
2778,1,38.863013698630134,2.624657534246575,1,0,1,1,3.0,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2779,0,55.394520547945206,-1000.6657534246576,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2780,0,29.024657534246575,5.7972602739726025,1,0,0,1,1.0,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
2781,0,57.32602739726027,2.8767123287671232,1,0,0,0,1.0,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
2782,0,22.86849315068493,4.3780821917808215,1,0,0,0,1.0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
2783,0,44.8,10.882191780821918,1,1,1,0,2.0,False,True,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
2784,0,30.221917808219175,0.3753424657534246,1,1,0,0,1.0,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2785,0,53.846575342465755,4.7972602739726025,1,0,1,0,2.0,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2786,1,34.49315068493151,2.5424657534246577,1,0,0,0,3.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2787,0,30.863013698630137,4.46027397260274,1,0,0,0,2.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2788,0,50.52876712328767,-1000.6657534246576,1,0,0,0,2.0,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2789,1,30.3972602739726,5.46027397260274,1,0,0,1,3.0,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
2790,0,51.895890410958906,13.2986301369863,1,1,0,0,2.0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2791,0,46.41095890410959,1.5424657534246575,1,0,0,0,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2792,0,62.73424657534247,-1000.6657534246576,1,0,0,1,1.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
2793,0,65.75342465753425,-1000.6657534246576,1,0,0,0,2.0,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2794,0,56.28493150684932,-1000.6657534246576,1,0,0,0,2.0,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2795,1,42.76164383561644,7.5479452054794525,1,0,0,0,3.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2796,0,63.515068493150686,-1000.6657534246576,1,0,1,0,1.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
2797,0,37.153424657534245,3.5452054794520547,1,1,1,0,2.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2798,0,33.14794520547945,4.293150684931507,1,0,0,0,1.0,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
